term,doc_id,tf,tfidf
corticosteroid,457,2,0.45416387638440825
therapi,457,5,0.6796029344386413
pathogenet,457,1,0.2896534186470525
indic,457,4,0.44718737754686577
proteinur,457,2,0.7536301346894809
earli,457,2,0.2740343117055332
edema,457,2,0.49432695337700455
hypoton,457,2,0.6034296912652697
phase,457,3,0.5758424752967838
function,457,2,0.2785829088211956
capac,457,1,0.19027495368185632
kidney,457,2,0.2858512943356912
liver,457,2,0.27975571945902794
still,457,1,0.174792976968848
adequ,457,1,0.21517479694018815
azotem,457,1,0.317279812586194
sinc,457,2,0.32595894606583153
lead,457,1,0.17016573719390404
rapid,457,1,0.18264775670227684
deterior,457,1,0.2714919124105655
condit,457,1,0.13227640403183785
hypoxemia,457,2,0.7536301346894809
one,457,1,0.0965314792384657
main,457,2,0.4202074447028763
factor,457,1,0.12890223235179127
pathogenesi,457,1,0.20548296819947753
oxygen,457,3,0.5437522028306421
ration,457,1,0.2798080371466917
patho,457,1,0.317279812586194
genet,457,1,0.19731966906989018
symptom,457,1,0.16297947303291577
without,457,1,0.1404717358817159
ascit,457,1,0.26429509281482405
form,457,1,0.12323818971183281
subcutan,457,1,0.23422733075007554
introduct,457,1,0.2714919124105655
oxi,457,1,0.3392387942661194
geno,457,1,0.37681506734474046
peritoneum,457,1,0.37681506734474046
surgic,457,1,0.16593238826305395
interven,457,1,0.3392387942661194
tion,457,1,0.14825372269873263
account,457,1,0.1936765012254543
process,457,1,0.15115980078318944
stage,457,1,0.16203327573348966
amyloi,457,1,0.3392387942661194
dosi,457,1,0.3392387942661194
pronounc,457,1,0.22079127636561702
disord,457,1,0.17128295162516707
absent,457,1,0.22708193819220412
co,457,1,0.21517479694018815
joint,457,1,0.23422733075007554
use,457,1,0.09589230486055164
protein,457,1,0.14618481212508888
vitamin,457,1,0.22708193819220412
particularli,457,1,0.19924276263822285
ascorb,457,1,0.3392387942661194
acid,457,1,0.1266378807087935
cortico,457,1,0.2896534186470525
teroid,457,1,0.3392387942661194
prepar,457,1,0.16110498159369682
desensit,457,1,0.3392387942661194
agent,457,1,0.1669573065361627
elimin,457,1,0.22384254721145802
foci,457,1,0.2714919124105655
infect,457,1,0.14968468405324173
even,457,1,0.16394424445650488
earliest,457,1,0.2798080371466917
sign,457,1,0.19924276263822285
2317,458,1,0.33494672652865815
use,458,1,0.08523760432049034
needl,458,1,0.2574697054640467
biopsi,458,5,0.9684789660360508
liver,458,6,0.7460152518907411
diagnosi,458,2,0.25988411044460247
viscer,458,1,0.24871825524150373
amyloidosi,458,9,1.7907403776916642
patient,458,7,0.5029028153229785
pulmonari,458,2,0.2847892538373627
tuberculosi,458,1,0.2242538120473923
russian,458,1,0.2349289713909547
result,458,2,0.14967953239377957
86,458,1,0.2681909738956754
punctur,458,7,2.1108191643225207
84,458,1,0.2681909738956754
tuber,458,1,0.30154559490321725
culosi,458,1,0.30154559490321725
55,458,1,0.24871825524150373
men,458,1,0.24132614436494707
31,458,2,0.45858337989426234
women,458,1,0.17061999268052852
age,458,1,0.11541412504321716
18,458,1,0.17374739098294378
73,458,1,0.28202650007661684
yr,458,1,0.16111176380167172
purpos,458,1,0.19126648616905612
diagnos,458,3,0.5479545818652733
report,458,1,0.10573737360240129
perform,458,1,0.13929860966518276
suspect,458,1,0.21173203691382428
basi,458,2,0.28640885616657213
case,458,4,0.3138313099610601
histori,458,1,0.18265152728842446
destruct,458,1,0.2155483382666053
process,458,2,0.2687285347256701
2-3,458,1,0.28202650007661684
year,458,1,0.10776796375439049
durat,458,1,0.17061999268052852
clinic,458,2,0.20575840253955038
sign,458,1,0.17710467790064252
form,458,1,0.10954505752162916
enlarg,458,1,0.1962589123249929
spleen,458,1,0.18072729544745883
edema,458,1,0.21970086816755757
chang,458,9,0.8029331611746224
blood,458,2,0.199873601807325
pictur,458,1,0.1721568899781816
protein,458,1,0.12994205522230123
formula,458,1,0.2574697054640467
urin,458,1,0.16111176380167172
proteinuria,458,1,0.2681909738956754
cylindruria,458,1,0.33494672652865815
isohyposthenuria,458,1,0.33494672652865815
presenc,458,1,0.12594011277782918
surmis,458,1,0.33494672652865815
23,458,1,0.21970086816755757
confirm,458,1,0.1721568899781816
14,458,1,0.1676936960902962
refut,458,1,0.33494672652865815
9,458,3,0.48333529140501513
8,458,1,0.13711407262120265
without,458,1,0.12486376522819191
symptom,458,1,0.14487064269592512
alon,458,1,0.1721568899781816
fatal,458,1,0.20820207177784492
come,458,1,0.24871825524150373
post,458,1,0.18465956468668893
mortem,458,1,0.28202650007661684
find,458,2,0.23427331330297718
coincid,458,1,0.22929168994713117
bioptic,458,2,0.6698934530573163
62,458,1,0.2681909738956754
detect,458,1,0.14005210128511766
moder,458,2,0.36145459089491766
dystroph,458,5,1.6747336326432911
mark,458,2,0.2968129893976226
22,458,1,0.19897115307685156
patho,458,1,0.28202650007661684
logic,458,1,0.24132614436494707
found,458,1,0.08561532500634525
6,458,1,0.11499477366545714
later,458,1,0.1484064946988113
develop,458,1,0.09299040367184688
support,458,1,0.16363057827127675
content,458,1,0.14402957842976857
link,458,1,0.20491889151022516
epitheli,458,1,0.17539526139545794
cell,458,1,0.08486401393675554
preced,458,1,0.20491889151022516
may,458,1,0.08358786126293537
occur,458,1,0.10412323047570828
simultan,458,1,0.1721568899781816
quit,458,1,0.19126648616905612
common,458,1,0.1564621304281915
exacerb,458,1,0.33494672652865815
tubercul,458,1,0.30154559490321725
lung,458,1,0.12648890799545115
wide,458,1,0.1721568899781816
applica,458,1,0.33494672652865815
tion,458,1,0.13178108684331788
indic,458,1,0.09937497278819239
increas,458,1,0.07970719660642765
knowledg,458,1,0.21970086816755757
morpholog,458,1,0.15537153508342041
take,458,1,0.18895792401584538
place,458,1,0.16235356151313496
tb,458,1,0.24132614436494707
2701,459,1,0.5024200897929872
role,459,1,0.22837726883355608
certain,459,1,0.2212431843507386
addit,459,1,0.19401965897806145
factor,459,2,0.34373928627144335
develop,459,5,0.6974280275388517
amyloidosi,459,6,1.7907403776916642
prophylaxi,459,1,0.38620455819607
patient,459,5,0.5388244449889056
pulmonari,459,2,0.4271838807560441
tuberculosi,459,2,0.672761436142177
russian,459,1,0.35239345708643205
chronic,459,5,1.1734659782114363
fibrocavern,459,4,1.8092735694193034
lung,459,1,0.18973336199317672
toxic,459,4,1.0523715683727475
aller,459,1,0.5024200897929872
gic,459,1,0.5024200897929872
side,459,6,1.5221996294548505
reaction,459,4,0.7944738164494032
antibacteri,459,2,0.9046367847096517
therapi,459,2,0.36245489836727535
foci,459,2,0.7239784330948412
infect,459,2,0.3991591574753113
diseas,459,1,0.15162954803601797
allerg,459,3,1.085967649642262
compon,459,1,0.24741720139037698
contribut,459,1,0.2710909431711882
earli,459,1,0.18268954113702213
detect,459,1,0.21007815192767648
clear,459,1,0.26309289209318687
effect,459,3,0.3579677186876374
measur,459,1,0.1682645773342875
even,459,1,0.2185923259420065
mildli,459,1,0.4022864608435131
pronounc,459,1,0.29438836848748934
prime,459,1,0.4022864608435131
impor,459,1,0.45231839235482585
tanc,459,1,0.5024200897929872
prevent,459,2,0.47274014154793376
unsystemat,459,1,0.5024200897929872
prolong,459,1,0.22543074276295386
administra,459,1,0.45231839235482585
tion,459,2,0.39534326052995367
prepar,459,1,0.2148066421249291
along,459,1,0.35239345708643205
tend,459,1,0.29438836848748934
creas,459,1,0.28343688602376804
incid,459,1,0.22543074276295386
pulmon,459,1,0.4022864608435131
ari,459,1,0.5024200897929872
tb,459,3,1.085967649642262
individu,459,1,0.22260974204821693
constitut,459,1,0.2801382964685842
great,459,1,0.2801382964685842
import,459,1,0.19226990937506452
chemoprepar,459,1,0.5024200897929872
case,459,3,0.35306022370619267
hypofunct,459,1,0.5024200897929872
liver,459,1,0.18650381297268528
kidney,459,1,0.19056752955712744
autonom,459,1,0.3439375349206968
dysfunct,459,1,0.38620455819607
promot,459,1,0.32955130225133633
dy,459,1,0.5024200897929872
trophic,459,1,0.4022864608435131
process,459,1,0.2015464010442526
confirm,459,1,0.25823533496727236
high,459,1,0.17186964313572167
frequenc,459,1,0.25823533496727236
reac,459,1,0.5024200897929872
later,459,1,0.22260974204821693
administr,459,2,0.411342217863608
desensit,459,2,0.9046367847096517
drug,459,2,0.4424863687014772
show,459,1,0.14237228761284051
fore,459,1,0.45231839235482585
help,459,1,0.26832043535611116
chemo,459,1,0.5024200897929872
automat,459,1,0.45231839235482585
combin,459,1,0.21604436764465287
stimulatori,459,1,0.38620455819607
class,459,1,0.4022864608435131
1835,460,1,0.6029041077515848
decreas,460,3,0.6447512966150853
steroid,460,3,0.9659535672820001
urin,460,1,0.2900011748430091
cours,460,1,0.26880623614840743
lung,460,1,0.2276800343918121
tb,460,3,1.3031611795707143
therapeut,460,1,0.3018486529625332
valu,460,1,0.2317664507228351
increas,460,2,0.28694590778313955
calciferol,460,5,3.0145205387579237
quantit,460,1,0.30443992589097013
determin,460,1,0.204772377786253
urinari,460,2,0.5277705578198997
38,460,1,0.39546156270160365
patient,460,1,0.12931786679733734
extens,460,2,0.6647744328720803
ul,460,1,0.5076477001379104
cero,460,1,0.6029041077515848
caseou,460,3,1.628346212477373
pulmonari,460,2,0.512620656907253
confirm,460,1,0.3098824019607269
17,460,2,0.6197648039214538
ketosteroid,460,2,0.8953857188694135
alway,460,1,0.32198452242733344
case,460,4,0.5648963579299083
form,460,1,0.1971811035389325
one,460,1,0.1544503667815451
ampoul,460,1,0.5427820708257911
vit,460,1,0.44769285943470677
2,460,2,0.28355652090071853
"600,000",460,1,0.6029041077515848
u.,460,1,0.46344546983528406
everi,460,1,0.33616595576230107
10,460,1,0.21084598197267948
day,460,1,0.19213085365419233
combin,460,1,0.25925324117358345
activ,460,1,0.176411451252846
tuberculostat,460,1,0.6029041077515848
drug,460,2,0.5309836424417727
major,460,1,0.26713169045786034
lead,460,2,0.544530359020493
50,460,1,0.2816318347707447
100%,460,1,0.44769285943470677
mth,460,1,0.33238721643604013
appear,460,1,0.17219457476787725
exert,460,1,0.41272504190483617
action,460,1,0.24809400093895373
proteolysi,460,1,0.6029041077515848
stimul,460,1,0.25925324117358345
liquefact,460,1,0.6029041077515848
evacu,460,1,0.5427820708257911
materi,460,1,0.24940448593557668
proteolyt,460,2,0.9654875060244316
effect,460,1,0.14318708747505496
relat,460,1,0.20191749280114504
mineralocorticoid,460,1,0.5076477001379104
phlogist,460,1,0.6029041077515848
sub,460,1,0.3747637292001209
stanc,460,1,0.6029041077515848
offer,460,1,0.34012426322852174
advantag,460,1,0.38111766644488376
substanc,460,1,0.3442796751043011
affect,460,1,0.25487935140508095
electrolyt,460,1,0.39546156270160365
well,460,1,0.19984880954166861
toler,460,1,0.32198452242733344
organ,460,1,0.22286632705695647
reason,460,1,0.32198452242733344
good,460,1,0.33616595576230107
result,460,1,0.13471157915440163
may,460,1,0.1504581502732837
expect,460,1,0.36885400471840535
administr,460,1,0.2468053307181648
myc,460,1,0.5076477001379104
tuberculosi,460,1,0.40365686168530623
remain,460,1,0.22475477741074545
sensit,460,1,0.2563103284536265
administ,460,1,0.2796687631501568
tuberculost,460,1,0.6029041077515848
nevertheless,460,1,0.44769285943470677
proceed,460,1,0.5427820708257911
toward,460,1,0.3486524277729783
recoveri,460,1,0.3287727491191641
mark,460,1,0.26713169045786034
lesion,460,1,0.2317664507228351
treatment,460,1,0.16866024093506743
rapid,460,1,0.292236410723643
pronounc,460,1,0.35326604218498725
radiolog,460,1,0.4228721485037185
shadow,460,1,0.5427820708257911
improv,460,1,0.30443992589097013
gener,460,1,0.23282359077367376
condit,460,1,0.21164224645094057
also,460,1,0.16571765915265338
modifi,460,1,0.3747637292001209
metabol,460,1,0.2276800343918121
render,460,1,0.4343870598569048
abnorm,460,1,0.2418556812531031
diseas,460,1,0.1819554576432216
1837,461,1,1.0048401795859745
develop,461,2,0.5579424220310814
amylosi,461,1,1.0048401795859745
less,461,2,0.7428877568565215
2,461,2,0.4725942015011975
month,461,1,0.4134900015649228
cours,461,1,0.448010393580679
primari,461,2,0.8403126077107059
tb,461,3,2.171935299284524
infect,461,1,0.3991591574753113
case,461,1,0.2353734824707951
report,461,1,0.31721212080720385
previous,461,1,0.48333529140501513
healthi,461,1,0.6878750698413936
young,461,1,0.49483440278075397
north,461,1,0.9046367847096517
african,461,1,0.8460795002298506
male,461,1,0.47971005944341727
post,461,1,0.5539786940600668
ulcero,461,1,1.0048401795859745
infiltr,461,1,0.6351961107414729
mth,461,1,0.5539786940600668
led,461,1,0.5887767369749787
viscer,461,1,0.7461547657245112
amyloidosi,461,3,1.7907403776916642
could,461,1,0.3610184806537974
confirm,461,1,0.5164706699345447
biopsi,461,1,0.5810873796216304
kidney,461,1,0.3811350591142549
liver,461,1,0.37300762594537057
treatment,461,1,0.2811004015584457
antibiot,461,1,0.6878750698413936
hepat,461,1,0.5118599780415856
regress,461,1,0.5479545818652733
parallel,461,1,0.605551835179211
improv,461,1,0.5073998764849501
biolog,461,1,0.49089173481383025
sign,461,1,0.5313140337019275
renal,461,1,0.3880393179561229
di,461,1,0.5969134592305547
appear,461,1,0.28699095794646207
except,461,1,0.49889516746073825
pronounc,461,1,0.5887767369749787
proteinuria,461,1,0.8045729216870262
persist,461,1,0.5539786940600668
render,461,1,0.7239784330948412
long,461,1,0.437184651884013
term,461,1,0.40510596081913286
prognosi,461,1,0.5366408707122223
highli,461,1,0.5421818863423764
doubt,461,1,0.8045729216870262
2216,462,1,0.6029041077515848
relat,462,1,0.20191749280114504
lupu,462,1,0.39546156270160365
erythematosu,462,1,0.41272504190483617
diseas,462,2,0.3639109152864432
lympho,462,3,1.3903364095058521
reticular,462,3,1.4482312590366473
system,462,3,0.6800766090002776
case,462,1,0.14122408948247708
report,462,1,0.19032727248432235
patient,462,5,0.6465893339866867
led,462,3,1.0597981265549616
age,462,1,0.20774542507779092
48,462,1,0.33238721643604013
year,462,1,0.1939823347579029
develop,462,1,0.1673827266093244
secondarili,462,1,0.6029041077515848
lymphoblast,462,1,0.6029041077515848
sarcoma,462,1,0.38798700887988957
sarcomat,462,1,0.5427820708257911
degener,462,1,0.3747637292001209
becam,462,1,0.35814807553833283
appar,462,1,0.25925324117358345
serolog,462,2,0.7266622022150533
immuno,462,1,0.46344546983528406
hematolog,462,1,0.44769285943470677
test,462,1,0.19917240789227333
typic,462,1,0.38798700887988957
neg,462,1,0.3187884202211566
interpret,462,1,0.3253091318054259
observ,462,1,0.15908777705556099
62,462,1,0.4827437530122158
lymphogranuloma,462,1,0.6029041077515848
lymphosarcoma,462,1,0.4827437530122158
leukemia,462,1,0.4228721485037185
malign,462,1,0.3157114705118243
tumor,462,2,0.4656471815473475
sar,462,1,0.5427820708257911
coidosi,462,1,0.6029041077515848
tuberculosi,462,1,0.40365686168530623
investig,462,1,0.2442907513763244
immunohematolo,462,1,0.6029041077515848
gical,462,1,0.5076477001379104
antinuclear,462,3,1.8087123232547542
factor,462,2,0.41248714352573207
found,462,2,0.30821517002284293
serum,462,1,0.2317664507228351
4,462,1,0.17129295498000832
lymphogranulo,462,1,0.6029041077515848
one,462,2,0.3089007335630902
anaplast,462,1,0.5427820708257911
carcinoma,462,1,0.26713169045786034
metastas,462,1,0.3747637292001209
mix,462,1,0.35814807553833283
parotid,462,1,0.6029041077515848
ident,462,1,0.3253091318054259
antibodi,462,1,0.29933710047644296
could,462,1,0.21661108839227847
prove,462,1,0.30443992589097013
differ,462,1,0.16654482816683167
method,462,1,0.19588408770065252
import,462,1,0.23072389125007745
certain,462,1,0.2654918212208863
product,462,1,0.26713169045786034
di,462,1,0.35814807553833283
cuss,462,1,0.6029041077515848
4417,463,1,0.5024200897929872
valu,463,1,0.1931387089356959
signific,463,1,0.1601090447118269
prednisolon,463,2,0.9046367847096517
test,463,4,0.6639080263075777
diseas,463,2,0.30325909607203594
kidney,463,1,0.19056752955712744
twelv,463,1,0.31759805537073643
normal,463,2,0.2568459750190357
subject,463,1,0.1777177848695291
18,463,1,0.2606210864744157
case,463,5,0.5884337061769878
tubulo,463,1,0.5024200897929872
interstiti,463,1,0.3363807180710885
nephropathi,463,2,0.8045729216870262
12,463,1,0.23305730262513064
glomerular,463,1,0.31759805537073643
17,463,1,0.25823533496727236
renal,463,2,0.3880393179561229
disord,463,1,0.22837726883355608
investig,463,3,0.610726878440811
patient,463,1,0.10776488899778111
given,463,1,0.1805092403268987
urin,463,1,0.24166764570250757
cultur,463,1,0.1986184541123508
mani,463,1,0.19957957873765564
instanc,463,1,0.2739772909326367
determin,463,1,0.17064364815521083
urinari,463,6,1.319426394549749
osmolar,463,1,0.4230397501149253
sediment,463,3,1.0091421542132655
examin,463,1,0.18418715674080072
sternheim,463,1,0.5024200897929872
malbin,463,2,1.0048401795859745
stain,463,3,0.8953701888458321
techniqu,463,1,0.19767163026497683
peroxydas,463,1,0.5024200897929872
cytolog,463,1,0.31759805537073643
criteria,463,1,0.2868997292535842
adopt,463,1,0.38620455819607
neg,463,1,0.26565701685096377
posit,463,1,0.23146050446863234
61.1%,463,1,0.5024200897929872
chronic,463,1,0.23469319564228724
pyelonephr,463,1,0.4230397501149253
12.1%,463,1,0.5024200897929872
remain,463,1,0.18729564784228786
unequivoc,463,1,0.4230397501149253
non,463,1,0.21122843778776237
infecti,463,1,0.35239345708643205
increas,463,1,0.11956079490964147
bacteri,463,1,0.2905436898108152
count,463,1,0.2739772909326367
cortico,463,1,0.38620455819607
steroid,463,1,0.26832043535611116
administr,463,1,0.205671108931804
variou,463,1,0.1986184541123508
compon,463,1,0.24741720139037698
also,463,1,0.1380980492938778
suppli,463,1,0.35239345708643205
use,463,2,0.255712812961471
diagnost,463,1,0.24544586740691512
inform,463,1,0.26309289209318687
contrari,463,1,0.32955130225133633
stern,463,1,0.5024200897929872
heimer,463,1,0.5024200897929872
prove,463,1,0.25369993824247505
littl,463,1,0.26309289209318687
564,464,1,0.7536301346894809
tumor,464,4,1.1641179538683688
amyloidosi,464,1,0.44768509442291604
lung,464,2,0.5692000859795302
incident,464,1,0.6784775885322388
find,464,1,0.26355747746584934
necropsi,464,1,0.5159063023810452
woman,464,1,0.48498376109986197
age,464,1,0.2596817813472386
95,464,1,0.6034296912652697
like,464,1,0.32788848891300976
mass,464,1,0.5045710771066327
8.5,464,1,0.6034296912652697
x,464,2,0.699171907875392
6.5,464,1,0.6034296912652697
6,464,1,0.2587382407472786
cm,464,1,0.4684546615001511
lower,464,1,0.308506663397706
lobe,464,1,0.48498376109986197
left,464,1,0.3381461141444308
detail,464,1,0.3741713755955537
structur,464,1,0.32788848891300976
may,464,1,0.18807268784160458
suggest,464,1,0.22051431406605748
angioma,464,1,0.634559625172388
hamartoma,464,1,0.7536301346894809
stroma,464,2,1.15861367458821
vessel,464,1,0.5045710771066327
contain,464,1,0.2858512943356912
amyloid,464,3,1.5137132313198982
uncommon,464,1,0.579306837294105
summari,464,1,0.5596160742933834
17,464,1,0.3873530024509086
case,464,1,0.17653011185309633
report,464,1,0.2379090906054029
other,464,1,0.3741713755955537
includ,464,1,0.2910294884670922
7364,465,1,0.6029041077515848
experiment,465,2,0.5309836424417727
amyloidosi,465,5,1.7907403776916642
immun,465,4,1.2509812150771955
much,465,1,0.2654918212208863
interest,465,1,0.33238721643604013
mechan,465,1,0.23072389125007745
result,465,2,0.26942315830880326
parenter,465,1,0.5427820708257911
introduct,465,1,0.4343870598569048
foreign,465,1,0.44769285943470677
protein,465,3,0.7016870982004266
center,465,1,0.33238721643604013
around,465,1,0.40365686168530623
natur,465,2,0.49880897187115336
link,465,2,0.7377080094368107
lead,465,1,0.2722651795102465
cytolog,465,1,0.38111766644488376
biochem,465,1,0.38111766644488376
chang,465,1,0.1605866322349245
tissu,465,1,0.18091293451158988
bodi,465,1,0.21747293902036524
fluid,465,2,0.5517624988301505
author,465,2,0.4721729067392894
suggest,465,1,0.176411451252846
may,465,2,0.3009163005465674
immunolog,465,3,0.9296472058821805
howev,465,1,0.2124473058465921
clear,465,1,0.3157114705118243
cut,465,1,0.4827437530122158
proof,465,1,0.4827437530122158
either,465,1,0.2577679705499149
favor,465,1,0.3442796751043011
theori,465,1,0.33238721643604013
origin,465,1,0.2442907513763244
amyloid,465,1,0.40365686168530623
sinc,465,1,0.2607671568526652
inject,465,1,0.21005833615484903
perinat,465,1,0.44769285943470677
period,465,1,0.18685512055832454
prevent,465,1,0.28364408492876025
respons,465,1,0.18039763644371148
anim,465,2,0.4384548987288532
subsequ,465,1,0.3018486529625332
challeng,465,1,0.4343870598569048
antigen,465,2,0.5410337826310893
studi,465,1,0.11825044955294808
caus,465,1,0.19092328355101262
casein,465,3,1.8087123232547542
mice,465,2,0.5756520713321008
treat,465,1,0.2192274493644266
birth,465,2,0.5800023496860182
expos,465,1,0.3127453037692989
soon,465,1,0.44769285943470677
ac,465,1,0.38111766644488376
quir,465,1,0.5076477001379104
toler,465,2,0.6439690448546669
demonstr,465,1,0.20699059259782288
absenc,465,1,0.28364408492876025
circul,465,2,0.5714158922551954
antibodi,465,1,0.29933710047644296
measur,465,1,0.20191749280114504
disappear,465,1,0.32198452242733344
label,465,1,0.2900011748430091
mean,465,1,0.21747293902036524
passiv,465,1,0.38798700887988957
hemagglutin,465,1,0.4343870598569048
test,465,1,0.19917240789227333
ascit,465,1,0.4228721485037185
control,465,1,0.1915244500181411
develop,465,1,0.1673827266093244
extent,465,1,0.30711598682495134
impli,465,1,0.38798700887988957
pathogenesi,465,1,0.3287727491191641
rest,465,1,0.35814807553833283
upon,465,1,0.2705168913155446
classic,465,1,0.38111766644488376
basi,465,1,0.2577679705499149
exclud,465,1,0.36885400471840535
possibl,465,1,0.20191749280114504
diseas,465,1,0.1819554576432216
due,465,1,0.2124473058465921
auto,465,1,0.44769285943470677
process,465,1,0.2418556812531031
3535,466,1,0.6029041077515848
electron,466,1,0.29933710047644296
microscop,466,1,0.33238721643604013
studi,466,2,0.23650089910589617
six,466,1,0.3157114705118243
case,466,1,0.14122408948247708
human,466,1,0.20053171331295905
renal,466,1,0.23282359077367376
amyloidosi,466,2,0.7162961510766657
particularli,466,1,0.3187884202211566
concern,466,1,0.29933710047644296
basal,466,4,1.5818462508064146
membran,466,5,1.4182204246438013
differ,466,1,0.16654482816683167
stage,466,4,1.0370129646943338
b,466,1,0.27588124941507525
intercapillari,466,2,1.2058082155031695
space,466,2,0.6723319115246021
earli,466,2,0.4384548987288532
conclus,466,1,0.3098824019607269
may,466,1,0.1504581502732837
put,466,1,0.5076477001379104
follow,466,1,0.16212188034665828
1,466,1,0.1579866161863501
amyloid,466,5,2.018284308426531
substanc,466,2,0.6885593502086022
seem,466,1,0.24940448593557668
fibrillar,466,2,0.9268909396705681
structur,466,2,0.5246215822608157
start,466,1,0.39546156270160365
2,466,1,0.14177826045035927
wall,466,2,0.6973048555459566
peripher,466,2,0.7065320843699745
capillari,466,2,0.7759740177597791
loop,466,1,0.4827437530122158
thicken,466,1,0.44769285943470677
volumin,466,1,0.6029041077515848
deposit,466,1,0.36885400471840535
hyalin,466,1,0.44769285943470677
aspect,466,1,0.30711598682495134
primit,466,1,0.46344546983528406
persist,466,1,0.33238721643604013
alter,466,1,0.2406665007557022
presenc,466,1,0.22669220300009255
multipl,466,1,0.29933710047644296
fibril,466,2,0.8073137233706125
3,466,1,0.1579866161863501
hand,466,1,0.32198452242733344
initi,466,1,0.2534741253453149
cannot,466,1,0.3253091318054259
seen,466,1,0.24940448593557668
lamina,466,1,0.6029041077515848
densa,466,1,0.6029041077515848
appear,466,1,0.17219457476787725
epitheli,466,1,0.3157114705118243
endo,466,1,0.5076477001379104
thelial,466,1,0.6029041077515848
surfac,466,1,0.3018486529625332
suggest,466,1,0.176411451252846
repres,466,1,0.3018486529625332
abnorm,466,1,0.2418556812531031
precipit,466,1,0.4228721485037185
extrins,466,1,0.4827437530122158
origin,466,1,0.2442907513763244
rather,466,1,0.2796687631501568
transform,466,1,0.2969006416684524
situ,466,1,0.4343870598569048
4,466,1,0.17129295498000832
infiltr,466,1,0.38111766644488376
glomeruli,466,1,0.5076477001379104
found,466,1,0.15410758501142147
first,466,1,0.21491709887169513
later,466,1,0.26713169045786034
reach,466,1,0.3098824019607269
3544,467,1,0.6029041077515848
morpholog,467,1,0.2796687631501568
develop,467,3,0.5021481798279732
infecti,467,4,1.691488594014874
toxic,467,4,1.2628458820472972
affect,467,4,1.0195174056203238
kidney,467,4,0.9147241418742118
pulmonari,467,5,1.2815516422681323
tuberculosi,467,1,0.40365686168530623
russian,467,1,0.4228721485037185
75,467,1,0.39546156270160365
patient,467,2,0.2586357335946747
dead,467,1,0.4228721485037185
tb,467,4,1.7375482394276192
lung,467,1,0.2276800343918121
30,467,1,0.2857079461275977
rabbit,467,1,0.2816318347707447
examin,467,1,0.2210245880889609
first,467,1,0.21491709887169513
lesion,467,3,0.6952993521685052
glomeruli,467,1,0.5076477001379104
follow,467,2,0.32424376069331656
chang,467,2,0.321173264469849
stroma,467,1,0.46344546983528406
tubul,467,1,0.36885400471840535
complex,467,1,0.2900011748430091
prolong,467,1,0.2705168913155446
process,467,2,0.4837113625062062
involv,467,1,0.23720595631797223
organ,467,1,0.22286632705695647
immun,467,1,0.3127453037692989
reaction,467,1,0.23834214493482098
lymphostasi,467,1,0.6029041077515848
venou,467,1,0.34012426322852174
stasi,467,1,0.4827437530122158
final,467,1,0.3127453037692989
nephrosclerosi,467,1,0.6029041077515848
found,467,1,0.15410758501142147
one,467,1,0.1544503667815451
third,467,1,0.2945350408882982
die,467,1,0.3127453037692989
produc,467,1,0.20191749280114504
clinic,467,1,0.18518256228559538
manifest,467,1,0.27775260536235885
basi,467,1,0.2577679705499149
diagnos,467,1,0.3287727491191641
nephriti,467,1,0.4827437530122158
nephrosi,467,1,0.5427820708257911
amyloi,467,1,0.5427820708257911
dosi,467,1,0.5427820708257911
antibacteri,467,1,0.5427820708257911
therapi,467,1,0.21747293902036524
reduc,467,1,0.24306357649147975
renal,467,1,0.23282359077367376
ever,467,1,0.4343870598569048
sever,467,1,0.1897363369316211
may,467,1,0.1504581502732837
recoveri,467,1,0.3287727491191641
3553,468,1,1.5072602693789618
diffus,468,1,0.8219318727979101
nodular,468,1,1.269119250344776
amyloidosi,468,2,1.7907403776916642
lung,468,2,1.1384001719590604
59,468,1,1.119232148586767
year,468,1,0.48495583689475724
old,468,1,0.6302344557830295
man,468,1,0.6851318065006683
12,468,1,0.699171907875392
yr,468,2,1.4500058742150455
previous,468,1,0.7250029371075227
ceas,468,1,1.3569551770644777
work,468,1,0.8831651054624681
aluminium,468,2,2.7139103541289553
factori,468,1,1.5072602693789618
die,468,1,0.7818632594232471
respiratori,468,1,0.7677899670623783
insuffici,468,1,0.8132728295135647
postmortem,468,1,1.15861367458821
examin,468,1,0.5525614702224022
reveal,468,1,0.6678292261446508
dissemin,468,1,1.0571803712592962
nodul,468,2,2.7139103541289553
sharpli,468,1,1.3569551770644777
defin,468,1,0.8716310694324456
greyish,468,1,1.5072602693789618
color,468,1,1.085967649642262
doughi,468,1,1.5072602693789618
consist,468,1,0.5820589769341844
could,468,1,0.5415277209806961
easili,468,1,0.9699675221997239
remov,468,1,0.6806629487756162
capsul,468,1,1.0091421542132655
diagnosi,468,1,0.5847392485003555
made,468,1,0.5083267726185283
basi,468,1,0.6444199263747873
histolog,468,1,0.7363376022207454
find,468,1,0.5271149549316987
stain,468,1,0.8953701888458321
qualiti,468,1,1.119232148586767
materi,468,1,0.6235112148389417
intrasept,468,1,1.5072602693789618
periarteriolar,468,1,1.5072602693789618
local,468,1,0.7250029371075227
exist,468,1,0.6897031235376881
plasmocyt,468,1,1.5072602693789618
infiltr,468,1,0.9527941661122094
foreign,468,1,1.119232148586767
bodi,468,1,0.543682347550913
giant,468,1,0.9886539067540091
