doc_id,term,tf,tfidf
533,infect,5,0.5443079420117881
533,enc,1,0.23074895460814107
533,phalomyocard,1,0.2740473217052658
533,mous,1,0.14944215869052913
533,tumor,1,0.10582890489712445
533,encephalomyocard,2,0.5480946434105316
533,found,1,0.07004890227791885
533,contain,1,0.10394592521297862
533,addit,1,0.10582890489712445
533,matur,1,0.15460193783114623
533,assay,1,0.15460193783114623
533,base,1,0.12986724823981716
533,abil,1,0.13720393316478782
533,block,1,0.1732353029294926
533,neutral,1,0.1627945797901513
533,purifi,2,0.3406942992728372
533,antiserum,1,0.1732353029294926
533,develop,1,0.07608305754969291
533,present,1,0.06641360173859984
533,cul,1,0.2467191231026323
533,ture,1,0.20349675428850308
533,fluid,1,0.1254005679159433
533,17,1,0.14085563725487585
533,hr,1,0.1280144703503385
533,intracellularli,1,0.2467191231026323
533,titer,2,0.38442922591247136
533,increas,1,0.06521497904162263
533,time,1,0.07889571734013869
533,viral,3,0.4883837393704538
533,capsid,4,1.0961892868210632
533,synthes,2,0.35951051154691244
533,within,1,0.1013028759349802
533,mostli,1,0.19221461295623568
533,local,1,0.13181871583773141
533,solubl,1,0.1528027071646823
533,sap,1,0.2740473217052658
533,contrast,1,0.1651505005034212
533,anti,1,0.15847837626044467
533,gen,1,0.20349675428850308
533,agglutin,1,0.23074895460814107
533,sheep,1,0.19744866357132035
533,erythrocyt,1,0.1627945797901513
533,immunolog,1,0.14085563725487585
533,properti,1,0.13606231839838318
533,destroy,1,0.17635773130904073
533,digest,1,0.18760229177492552
533,trypsin,1,0.23074895460814107
533,ribonucl,1,0.19221461295623568
533,detect,2,0.22917616573928346
533,concentrat,1,0.2740473217052658
533,ed,1,0.1834803916751392
533,prepar,1,0.11716725934087042
533,affect,1,0.11585425063867316
533,ribonucleas,1,0.2467191231026323
533,sediment,2,0.3669607833502784
533,coeffici,2,0.37520458354985103
533,20,2,0.23433451868174085
533,approx,2,0.42131406348662187
533,14,2,0.27440786632957564
533,diffus,1,0.14944215869052913
533,co,1,0.15649076141104593
533,effici,1,0.1651505005034212
533,determin,1,0.0930783535392059
533,method,1,0.08903822168211478
533,allison,1,0.2740473217052658
533,humphrey,1,0.2740473217052658
533,1960,1,0.19221461295623568
533,3.2,1,0.2467191231026323
533,x,1,0.12712216506825308
533,10-7,1,0.2740473217052658
533,sq,1,0.2740473217052658
533,cm,1,0.1703471496364186
533,sec,1,0.21065703174331094
533,1,1,0.07181209826652277
533,particl,1,0.17635773130904073
533,weight,1,0.11397158972605864
533,henc,1,0.23074895460814107
533,"420,000",1,0.2740473217052658
533,"40,000",1,0.2740473217052658
533,could,1,0.09845958563285384
533,degrad,1,0.19744866357132035
533,treat,2,0.1992976812403878
533,ment,1,0.14944215869052913
533,ethanolamin,1,0.2740473217052658
533,4,1,0.07786043408182196
533,s.,1,0.19744866357132035
533,similarli,1,0.19744866357132035
533,yield,1,0.15649076141104593
533,similar,1,0.09885133591834783
533,size,1,0.12712216506825308
533,howev,1,0.09656695720299642
533,smaller,1,0.19221461295623568
533,conclud,1,0.12142349566266378
533,non,1,0.11521551152059767
533,hemagglutin,1,0.19744866357132035
533,repres,1,0.13720393316478782
533,polymer,1,0.2467191231026323
533,form,1,0.08962777433587842
533,basic,1,0.1703471496364186
533,molecul,1,0.16057547372044875
533,cytoplasm,1,0.144903827373253
533,may,1,0.06839006830603803
533,either,1,0.11716725934087042
533,intermedi,1,0.16766091123563878
533,product,1,0.12142349566266378
533,process,1,0.10993440056959232
533,syn,1,0.23074895460814107
533,thesi,1,0.20349675428850308
534,1368,1,0.6029041077515848
534,immunolog,3,0.9296472058821805
534,compet,1,0.38798700887988957
534,induct,2,0.7759740177597791
534,neoplasm,2,0.7909231254032073
534,polyoma,4,2.1711282833031644
534,viru,5,1.484503208342262
534,thymectomi,2,1.0152954002758208
534,3,2,0.3159732323727002
534,day,4,0.7685234146167693
534,age,3,0.6232362752333727
534,sever,1,0.1897363369316211
534,inbr,1,0.4827437530122158
534,strain,1,0.28364408492876025
534,mice,3,0.8634781069981511
534,f,1,0.39546156270160365
534,1,1,0.1579866161863501
534,hybrid,1,0.4343870598569048
534,result,2,0.26942315830880326
534,strikingli,1,0.5427820708257911
534,increas,1,0.14347295389156978
534,frequenc,1,0.3098824019607269
534,follow,1,0.16212188034665828
534,infect,2,0.47899098897037357
534,suscept,1,0.4343870598569048
534,extend,1,0.4228721485037185
534,least,1,0.3018486529625332
534,30,2,0.5714158922551954
534,highli,1,0.3253091318054259
534,resist,2,0.5756520713321008
534,c,1,0.25925324117358345
534,57,1,0.41272504190483617
534,bl,1,0.46344546983528406
534,usual,1,0.2705168913155446
534,stigmata,1,0.6029041077515848
534,associ,1,0.19588408770065252
534,birth,1,0.2900011748430091
534,found,1,0.15410758501142147
534,thymectom,3,1.628346212477373
534,nonetheless,1,0.6029041077515848
534,method,1,0.19588408770065252
534,use,1,0.15342768777688265
534,restor,2,0.7266622022150533
534,defici,1,0.2796687631501568
534,neonat,1,0.3486524277729783
534,also,2,0.33143531830530676
534,effect,1,0.14318708747505496
534,capac,1,0.30443992589097013
534,tumor,2,0.4656471815473475
534,adult,1,0.2406665007557022
534,syngen,2,0.9268909396705681
534,spleen,1,0.3253091318054259
534,cell,1,0.15275522508616
534,thymu,2,0.8254500838096723
534,tissu,1,0.18091293451158988
534,millipor,1,0.6029041077515848
534,diffus,1,0.3287727491191641
534,chamber,1,0.39546156270160365
534,graft,1,0.40365686168530623
534,growth,1,0.2012212348295903
534,curv,1,0.33616595576230107
534,kidney,1,0.22868103546855295
534,salivari,1,0.5427820708257911
534,gland,1,0.34012426322852174
534,liver,1,0.22380457556722236
534,quit,1,0.3442796751043011
534,similar,2,0.4349458780407305
534,intact,1,0.3187884202211566
534,litter,1,0.4827437530122158
534,mate,1,0.46344546983528406
534,hemagglutin,1,0.4343870598569048
534,inhibit,1,0.2577679705499149
534,antibodi,1,0.29933710047644296
534,deter,1,0.5076477001379104
534,mine,1,0.5427820708257911
534,period,1,0.18685512055832454
534,group,1,0.17887495101874631
534,discuss,1,0.18354990444493974
534,term,1,0.24306357649147975
534,concept,1,0.33238721643604013
534,involv,1,0.23720595631797223
534,specif,1,0.2157592124892816
534,antigen,1,0.2705168913155446
534,statu,1,0.3747637292001209
534,anim,1,0.2192274493644266
535,1848,1,0.5427820708257911
535,antigen,5,1.3525844565777232
535,analysi,1,0.2816318347707447
535,sera,4,1.5519480355195583
535,patient,3,0.38795360039201204
535,malign,2,0.6314229410236486
535,tumor,5,1.1641179538683688
535,immunodiffus,1,0.4827437530122158
535,method,2,0.39176817540130504
535,immunoelectrophoresi,2,0.9654875060244316
535,ouchterloni,1,0.5076477001379104
535,use,1,0.15342768777688265
535,anali,1,0.6029041077515848
535,si,1,0.4228721485037185
535,320,1,0.5427820708257911
535,cancer,1,0.22868103546855295
535,250,1,0.46344546983528406
535,normal,2,0.30821517002284293
535,non,1,0.2534741253453149
535,case,3,0.42367226844743117
535,serv,1,0.33238721643604013
535,control,1,0.1915244500181411
535,show,1,0.17084674513540865
535,abnorm,2,0.4837113625062062
535,precipitin,1,0.46344546983528406
535,line,2,0.5756520713321008
535,could,2,0.43322217678455693
535,demonstr,2,0.41398118519564575
535,2,2,0.28355652090071853
535,b,2,0.5517624988301505
535,1,1,0.1579866161863501
535,globulin,2,0.7759740177597791
535,fraction,1,0.26880623614840743
535,distribut,1,0.2945350408882982
535,differ,1,0.16654482816683167
535,individu,1,0.26713169045786034
535,relat,1,0.20191749280114504
535,histopatholog,1,0.4343870598569048
535,classif,1,0.44769285943470677
535,site,1,0.3157114705118243
535,howev,1,0.2124473058465921
535,increas,1,0.14347295389156978
535,parallel,1,0.36333110110752664
535,growth,1,0.2012212348295903
535,disappear,1,0.32198452242733344
535,markedli,1,0.3187884202211566
535,decreas,1,0.21491709887169513
535,surgic,1,0.2654918212208863
535,remov,1,0.2722651795102465
535,tissu,1,0.18091293451158988
535,almost,1,0.3098824019607269
535,myeloma,1,0.5076477001379104
535,leukemia,1,0.4228721485037185
535,lymph,1,0.36885400471840535
535,oma,1,0.6029041077515848
535,form,1,0.1971811035389325
535,one,1,0.1544503667815451
535,characterist,1,0.2563103284536265
535,region,1,0.33616595576230107
535,dif,1,0.44769285943470677
535,ferenti,1,0.4827437530122158
535,pattern,1,0.26231079113040784
535,carcinoma,1,0.26713169045786034
536,2354,1,0.3014520538757924
536,isoantigen,3,0.8141731062386866
536,properti,1,0.14966855023822148
536,tumor,8,0.931294363094695
536,transgress,2,0.6029041077515848
536,histocompat,2,0.5427820708257911
536,barrier,2,0.4228721485037185
536,h-2,7,1.8997372478902685
536,system,1,0.11334610150004627
536,sublin,5,1.2068593825305394
536,capabl,1,0.17432621388648914
536,deriv,1,0.14500058742150454
536,strictli,1,0.27139103541289555
536,strain,10,1.4182204246438013
536,specif,6,0.6472776374678447
536,1,3,0.2369799242795251
536,passag,4,0.7162961510766657
536,newborn,1,0.15355799341247567
536,host,4,0.6036973059250664
536,foreign,3,0.6715392891520601
536,genotyp,2,0.5427820708257911
536,2,1,0.07088913022517963
536,adult,1,0.1203332503778511
536,incompat,1,0.2413718765061079
536,recipi,2,0.3747637292001209
536,pretreat,1,0.21143607425185926
536,isoantisera,1,0.3014520538757924
536,direct,1,0.12153178824573987
536,cell,1,0.07637761254308
536,nonspecif,9,1.9029246682667331
536,charact,3,0.5931923440524054
536,induc,1,0.10830554419613923
536,procedur,1,0.12743967570254047
536,usual,1,0.1352584456577723
536,express,2,0.35326604218498725
536,number,1,0.10873646951018262
536,differ,4,0.33308965633366333
536,incompa,1,0.3014520538757924
536,tibl,1,0.27139103541289555
536,chang,1,0.08029331611746225
536,respons,1,0.09019881822185574
536,convers,1,0.19773078135080183
536,growth,3,0.30183185224438547
536,appear,1,0.08609728738393863
536,proceed,1,0.27139103541289555
536,stepwis,1,0.2538238500689552
536,fashion,1,0.2538238500689552
536,requir,1,0.12815516422681325
536,exposur,1,0.16438637455958205
536,environ,1,0.18442700235920267
536,30,1,0.14285397306379885
536,day,1,0.09606542682709616
536,stage,1,0.12962662058679172
536,subsequ,1,0.1509243264812666
536,3,1,0.07899330809317505
536,transfer,2,0.34012426322852174
536,gener,1,0.11641179538683688
536,revers,1,0.16438637455958205
536,occur,1,0.09371090742813747
536,back,1,0.2171935299284524
536,origin,4,0.4885815027526488
536,4,1,0.08564647749000416
536,perman,1,0.21143607425185926
536,establish,1,0.13887630268117943
536,howev,2,0.2124473058465921
536,could,1,0.10830554419613923
536,revert,1,0.27139103541289555
536,prolong,1,0.1352584456577723
536,rate,1,0.10131030456703481
536,compar,1,0.09859055176946625
536,found,1,0.07705379250571073
536,one,1,0.07722518339077256
536,line,2,0.2878260356660504
536,grew,2,0.40365686168530623
536,better,2,0.3442796751043011
536,anoth,1,0.16099226121366672
536,detect,1,0.12604689115660592
536,homozyg,2,0.46344546983528406
536,semi,1,0.2538238500689552
536,isolog,1,0.3014520538757924
536,f,2,0.39546156270160365
536,hybrid,2,0.4343870598569048
536,comparison,1,0.15221996294548507
536,made,1,0.10166535452370568
536,concentr,3,0.3275174756735846
536,surfac,1,0.1509243264812666
536,determin,1,0.1023861888931265
536,quantit,1,0.15221996294548507
536,absorpt,1,0.17213983755215054
536,techniqu,1,0.11860297815898611
536,vitro,1,0.14285397306379885
536,lower,2,0.2468053307181648
536,suggest,1,0.088205725626423
536,develop,1,0.0836913633046622
536,result,1,0.06735578957720081
536,immunoselect,1,0.3014520538757924
536,variant,1,0.22384642971735338
536,resist,1,0.1439130178330252
536,homograft,1,0.2413718765061079
536,reaction,1,0.11917107246741049
536,character,1,0.14966855023822148
536,antigen,1,0.1352584456577723
537,2371,1,0.5024200897929872
537,particip,1,0.3730773828622556
537,7,4,0.822684435727216
537,19,4,1.1938269184611094
537,antibodi,1,0.24944758373036913
537,enhanc,4,1.211103670358422
537,resist,3,0.719565089165126
537,methylcholanthren,2,0.8460795002298506
537,induc,2,0.3610184806537974
537,tumour,1,0.26565701685096377
537,serum,4,0.7725548357427836
537,factor,1,0.17186964313572167
537,respons,1,0.15033136370309289
537,tumor,5,0.9700982948903074
537,syngen,1,0.38620455819607
537,system,2,0.37782033833348755
537,mice,1,0.23985502972170863
537,studi,1,0.09854204129412339
537,found,1,0.12842298750951786
537,part,1,0.2148066421249291
537,immunoglobulin,1,0.4230397501149253
537,activ,5,0.7350477135535249
537,compon,1,0.24741720139037698
537,specif,1,0.17979934374106799
537,anti,1,0.2905436898108152
537,alway,1,0.26832043535611116
537,contain,1,0.19056752955712744
537,y-2,1,0.5024200897929872
537,y-1,1,0.5024200897929872
537,fraction,6,1.344031180742037
537,detect,1,0.21007815192767648
537,4,1,0.14274412915000692
537,sera,2,0.646645014799816
537,given,2,0.3610184806537974
537,dose,2,0.4134900015649228
537,growth,1,0.16768436235799192
537,graft,2,0.672761436142177
537,present,1,0.12175826985409968
537,higher,2,0.42245687557552475
537,former,1,0.323322507399908
537,influenc,1,0.20255298040956643
537,interact,1,0.30737833726533775
537,organ,1,0.18572193921413038
537,produc,1,0.1682645773342875
537,s.,1,0.3619892165474206
538,2372,1,0.5024200897929872
538,effect,1,0.11932257289587912
538,immun,3,0.7818632594232471
538,sex,5,1.3698864546631837
538,antigen,6,1.3525844565777232
538,tumour,1,0.26565701685096377
538,graft,1,0.3363807180710885
538,contain,2,0.3811350591142549
538,tumor,3,0.5820589769341844
538,bp,1,0.45231839235482585
538,1,1,0.13165551348862506
538,induc,1,0.1805092403268987
538,benzpyren,1,0.4230397501149253
538,c,1,0.21604436764465287
538,57,1,0.3439375349206968
538,bl,1,0.38620455819607
538,male,1,0.23985502972170863
538,mice,1,0.23985502972170863
538,lost,1,0.38620455819607
538,growth,1,0.16768436235799192
538,direct,1,0.20255298040956643
538,howev,1,0.17703942153882674
538,becom,1,0.23469319564228724
538,resist,1,0.23985502972170863
538,content,1,0.21604436764465287
538,decreas,1,0.17909758239307927
539,2373,1,0.6029041077515848
539,factor,1,0.20624357176286603
539,influenc,1,0.24306357649147975
539,induct,1,0.38798700887988957
539,enhanc,5,1.816655505537633
539,sistanc,1,0.5076477001379104
539,methylcholanthren,2,1.0152954002758208
539,induc,2,0.43322217678455693
539,tumour,1,0.3187884202211566
539,syn,1,0.5076477001379104
539,geneic,1,0.6029041077515848
539,system,3,0.6800766090002776
539,activ,1,0.176411451252846
539,immunolog,2,0.6197648039214538
539,growth,1,0.2012212348295903
539,tu,1,0.5076477001379104
539,mor,1,0.5076477001379104
539,demonstr,1,0.20699059259782288
539,syngen,1,0.46344546983528406
539,mice,2,0.5756520713321008
539,detect,2,0.5041875646264237
539,3-5,1,0.5427820708257911
539,wk,2,0.8953857188694135
539,preimmun,2,1.2058082155031695
539,irradi,1,0.27775260536235885
539,tumor,3,0.6984707723210213
539,suspens,1,0.3747637292001209
539,succeed,1,0.4827437530122158
539,6,1,0.20699059259782288
539,th,1,0.3442796751043011
539,develop,1,0.1673827266093244
539,resist,3,0.8634781069981511
539,analysi,1,0.2816318347707447
539,mean,1,0.21747293902036524
539,adopt,1,0.46344546983528406
539,passiv,1,0.38798700887988957
539,transfer,2,0.6802485264570435
539,show,1,0.17084674513540865
539,true,1,0.39546156270160365
539,phenomena,1,0.39546156270160365
539,serum,1,0.2317664507228351
539,lymph,1,0.36885400471840535
539,node,1,0.3442796751043011
539,cell,2,0.30551045017232
539,threshold,1,0.4827437530122158
539,dose,1,0.24809400093895373
539,found,1,0.15410758501142147
539,satisfactori,1,0.38798700887988957
540,5512,1,0.37681506734474046
540,antigen,7,1.1835113995055078
540,properti,2,0.3741713755955537
540,human,3,0.37599696246179815
540,tumour,7,1.39469933846756
540,preliminari,1,0.21517479694018815
540,studi,2,0.1478130619411851
540,carri,1,0.17856746632974857
540,use,1,0.09589230486055164
540,heterolog,1,0.2896534186470525
540,antisera,3,0.8394241114400751
540,prepar,1,0.16110498159369682
540,rabbit,1,0.17601989673171545
540,number,1,0.13592058688772826
540,differ,1,0.10409051760426978
540,cancer,1,0.1429256471678456
540,normal,6,0.5779034437928304
540,tissu,8,0.9045646725579494
540,repeat,1,0.22079127636561702
540,absorpt,1,0.21517479694018815
540,obtain,1,0.12576327176849394
540,react,2,0.46106750589800666
540,ab,1,0.2798080371466917
540,sorption,1,0.3392387942661194
540,seventi,1,0.2896534186470525
540,two,1,0.11086624976476601
540,31,1,0.2579531511905226
540,extract,1,0.17128295162516707
540,mean,1,0.13592058688772826
540,ouchterloni,1,0.317279812586194
540,agar,1,0.24716347668850228
540,gel,1,0.21010372235143815
540,doubl,1,0.22384254721145802
540,diffus,1,0.20548296819947753
540,techniqu,1,0.14825372269873263
540,result,1,0.08419473697150101
540,show,1,0.10677921570963039
540,presenc,1,0.14168262687505784
540,malign,1,0.19731966906989018
540,detect,1,0.15755861394575738
540,foetal,1,0.2714919124105655
540,hela,1,0.26429509281482405
540,cell,1,0.09547201567884998
540,addit,1,0.1455147442335461
540,loss,1,0.17128295162516707
540,attempt,1,0.18556290104278275
540,made,1,0.12708169315463208
540,isol,1,0.14618481212508888
540,character,1,0.18708568779777685
541,5514,1,0.3014520538757924
541,incorpor,1,0.17663302109249363
541,sv,10,2.4137187650610787
541,40,10,1.7213983755215052
541,genet,1,0.15785573525591215
541,materi,1,0.12470224296778834
541,adenoviru,4,1.0152954002758208
541,7,4,0.4936106614363296
541,measur,1,0.10095874640057252
541,intranuclear,1,0.2413718765061079
541,synthesi,1,0.14285397306379885
541,tumor,1,0.11641179538683688
541,antigen,6,0.8115506739466339
541,l.l.,2,0.6029041077515848
541,strain,2,0.28364408492876025
541,free,1,0.13274591061044316
541,detect,1,0.12604689115660592
541,infecti,1,0.21143607425185926
541,viru,2,0.2969006416684524
541,induc,3,0.3249166325884177
541,tumour,6,0.9563652606634696
541,demonstr,1,0.10349529629891144
541,fluoresc,1,0.20182843084265312
541,antibodi,1,0.14966855023822148
541,stain,1,0.17907403776916642
541,green,2,0.5076477001379104
541,mon,1,0.3014520538757924
541,key,1,0.23172273491764203
541,kidney,3,0.3430215532028294
541,rabbit,1,0.14081591738537236
541,hamster,2,0.40365686168530623
541,embryo,2,0.38111766644488376
541,human,3,0.3007975699694385
541,cell,5,0.38188806271539993
541,cultur,3,0.3575132174022314
541,monkey,2,0.35326604218498725
541,cytopath,1,0.22384642971735338
541,effect,1,0.07159354373752748
541,contain,1,0.11434051773427648
541,type,1,0.10131030456703481
541,viral,1,0.17907403776916642
541,antiserum,1,0.19055883322244188
541,neutral,1,0.17907403776916642
541,abil,1,0.1509243264812666
541,anti,1,0.17432621388648914
541,serum,2,0.2317664507228351
541,bear,1,0.20636252095241808
541,prepar,1,0.12888398527495745
541,propag,1,0.2538238500689552
541,exclus,1,0.21143607425185926
541,tissu,1,0.09045646725579494
541,entir,1,0.16438637455958205
541,localis,1,0.2538238500689552
541,within,1,0.11143316352847824
541,nuclei,1,0.18738186460006045
541,appear,1,0.08609728738393863
541,transmit,1,0.22384642971735338
541,daughter,1,0.2538238500689552
541,mitosi,1,0.22384642971735338
542,264,1,0.2512100448964936
542,fluoresc,2,0.3363807180710885
542,antibodi,6,0.7483427511911074
542,human,3,0.2506646416411988
542,cancer,12,1.1434051773427647
542,specif,8,0.7191973749642719
542,dna,4,0.4537752991837441
542,nuclear,3,0.4358155347162228
542,protein,4,0.38982616566690365
542,antigen,3,0.3381461141444308
542,demonstr,1,0.08624608024909286
542,certain,1,0.1106215921753693
542,studi,2,0.09854204129412339
542,obtain,1,0.08384218117899596
542,adenocarcinoma,2,0.32955130225133633
542,colon,7,1.2669622579159723
542,ewe,2,0.4022864608435131
542,sarcoma,2,0.323322507399908
542,homogen,1,0.15368916863266888
542,prepar,1,0.10740332106246454
542,male,1,0.11992751486085432
542,rabbit,1,0.11734659782114362
542,immun,2,0.2606210864744157
542,anim,1,0.09134477056851106
542,bled,1,0.22615919617741292
542,death,1,0.12370860069518849
542,10,1,0.08785249248861644
542,day,1,0.08005452235591345
542,last,1,0.15138795879480274
542,inject,1,0.08752430673118708
542,test,2,0.16597700657689443
542,includ,1,0.09700982948903072
542,method,1,0.08161836987527188
542,agar,1,0.16477565112566817
542,gel,1,0.1400691482342921
542,horizont,1,0.20114323042175655
542,doubl,1,0.14922836480763868
542,diffus,1,0.13698864546631834
542,precipitin,1,0.193102279098035
542,pattern,1,0.10929616297100325
542,reaction,2,0.1986184541123508
542,variou,1,0.0993092270561754
542,seem,2,0.20783707161298054
542,depend,1,0.12472379186518456
542,upon,1,0.11271537138147693
542,sourc,1,0.1434498646267921
542,bound,2,0.30737833726533775
542,salt,2,0.2905436898108152
542,concentr,1,0.09097707657599571
542,use,1,0.06392820324036776
542,isol,1,0.09745654141672591
542,cross,2,0.31759805537073643
542,react,1,0.15368916863266888
542,rather,1,0.11652865131256532
542,ident,1,0.1355454715855941
542,structur,1,0.10929616297100325
542,could,1,0.09025462016344935
542,remov,1,0.11344382479593602
542,absorpt,1,0.1434498646267921
542,globulin,1,0.161661253699954
542,tissu,2,0.1507607787596582
542,solubl,1,0.1400691482342921
542,induc,1,0.09025462016344935
542,format,1,0.10929616297100325
542,show,1,0.07118614380642026
542,posit,1,0.11573025223431617
542,fta,2,0.5024200897929872
542,action,1,0.1033725003912307
542,maximum,1,0.13416021767805558
542,titer,1,0.17619672854321602
542,1,1,0.06582775674431253
542,128,1,0.2512100448964936
542,95%,1,0.20114323042175655
542,gave,1,0.15879902768536822
542,similar,1,0.09061372459181884
542,cell,2,0.1272960209051333
542,nuclei,1,0.1561515538333837
542,normal,3,0.19263448126427682
542,appear,3,0.21524321845984656
542,liver,1,0.09325190648634264
542,parenchyma,1,0.1719687674603484
542,adjac,1,0.1809946082737103
542,metastat,2,0.323322507399908
542,carcinoma,3,0.3339146130723254
542,mal,1,0.15368916863266888
542,near,2,0.3027759175896055
542,long,1,0.10929616297100325
542,stand,1,0.17619672854321602
542,case,1,0.05884337061769877
542,chronic,1,0.11734659782114362
542,ulcer,1,0.1809946082737103
542,coliti,1,0.20114323042175655
542,evid,1,0.08532182407760541
542,shown,1,0.10619972975211706
542,find,1,0.08785249248861644
542,possibl,1,0.08413228866714376
542,may,1,0.06269089594720152
542,repres,1,0.12577027206772215
542,serolog,1,0.15138795879480274
542,detect,1,0.10503907596383824
542,earli,1,0.09134477056851106
542,latent,1,0.21151987505746264
542,chang,1,0.06691109676455187
542,morpholog,1,0.11652865131256532
542,identifi,1,0.12911766748363618
542,round,1,0.21151987505746264
542,intranuclear,1,0.20114323042175655
542,bodi,1,0.09061372459181884
542,destroy,1,0.161661253699954
542,dnase,1,0.21151987505746264
542,trypsin,1,0.21151987505746264
543,266,1,0.6029041077515848
543,immunolog,5,1.5494120098036344
543,cancer,3,0.6860431064056588
543,cell,4,0.61102090034464
543,tumour,3,0.9563652606634696
543,specif,3,0.6472776374678447
543,antigen,4,1.0820675652621785
543,broad,1,0.4827437530122158
543,histor,1,0.5076477001379104
543,survey,1,0.38111766644488376
543,studi,1,0.11825044955294808
543,review,2,0.5097587028101619
543,given,2,0.43322217678455693
543,evid,3,0.6143171333587589
543,show,1,0.17084674513540865
543,present,1,0.14610992382491964
543,normal,1,0.15410758501142147
543,miss,1,0.4827437530122158
543,malign,1,0.3157114705118243
543,aris,1,0.38798700887988957
543,tissu,1,0.18091293451158988
543,consid,1,0.24809400093895373
543,con,1,0.3127453037692989
543,junction,1,0.4827437530122158
543,delet,2,0.9654875060244316
543,hypothesi,1,0.32198452242733344
543,carcinogenesi,2,0.8953857188694135
543,author,1,0.2360864533696447
543,emphas,1,0.35326604218498725
543,view,1,0.32198452242733344
543,key,1,0.46344546983528406
543,event,1,0.38111766644488376
543,enzymat,1,0.41272504190483617
543,gain,1,0.38798700887988957
543,intensif,1,0.6029041077515848
543,cours,1,0.26880623614840743
543,spontan,2,0.6506182636108518
543,chemic,1,0.33238721643604013
543,viral,1,0.35814807553833283
543,carcino,1,0.6029041077515848
543,genesi,1,0.46344546983528406
543,togeth,1,0.3442796751043011
543,experi,1,0.20699059259782288
543,demonstr,1,0.20699059259782288
543,exist,1,0.27588124941507525
543,question,1,0.3442796751043011
543,pose,1,0.44769285943470677
543,anti,1,0.3486524277729783
543,gen,1,0.44769285943470677
543,reject,1,0.38111766644488376
543,scanti,1,0.5076477001379104
543,occasion,1,0.35326604218498725
543,gression,1,0.5427820708257911
543,point,1,0.30443992589097013
543,host,1,0.3018486529625332
543,resist,1,0.2878260356660504
543,rariti,1,0.5076477001379104
543,suggest,1,0.176411451252846
543,toler,1,0.32198452242733344
543,gener,1,0.23282359077367376
543,develop,1,0.1673827266093244
543,consider,1,0.25209378231321183
543,applic,1,0.3098824019607269
543,method,1,0.19588408770065252
543,therapi,1,0.21747293902036524
543,although,1,0.2317664507228351
543,current,1,0.33238721643604013
543,achiev,1,0.34012426322852174
543,field,1,0.32198452242733344
543,limit,1,0.26880623614840743
543,new,1,0.25073749739732903
543,stratagem,1,0.6029041077515848
543,might,2,0.6254906075385978
543,yet,1,0.3127453037692989
543,transform,1,0.2969006416684524
543,pictur,1,0.3098824019607269
543,final,1,0.3127453037692989
543,plea,1,0.5076477001379104
543,made,1,0.20333070904741135
543,integra,1,0.6029041077515848
543,tion,1,0.23720595631797223
543,disciplin,1,0.5076477001379104
543,cellular,1,0.3253091318054259
543,differenti,2,0.5376124722968149
543,prospect,1,0.4343870598569048
543,rais,1,0.3127453037692989
543,synthet,1,0.44769285943470677
543,holist,1,0.6029041077515848
543,approach,1,0.34012426322852174
543,discov,1,0.36885400471840535
543,suscepti,1,0.6029041077515848
543,biliti,1,0.5427820708257911
543,recognit,1,0.38111766644488376
544,effet,1,0.9046367847096517
544,de,2,0.9741213690788098
544,la,1,0.7461547657245112
544,carenc,1,1.0048401795859745
544,potassiqu,1,1.0048401795859745
544,chez,1,0.9046367847096517
544,le,3,1.9399350443994479
544,rat,2,0.6661626984722286
544,sur,1,0.7239784330948412
544,squelett,1,1.0048401795859745
544,cholesterol,2,1.4479568661896824
544,plasmatiqu,1,1.0048401795859745
544,l,1,0.5810873796216304
544,histologi,1,1.0048401795859745
544,surrenal,1,1.0048401795859745
544,r.,1,0.6878750698413936
544,habib,1,1.0048401795859745
544,j.,1,0.77240911639214
544,lefebvr,1,1.0048401795859745
544,et,1,0.6591026045026727
544,p.,1,0.7461547657245112
544,royer,1,1.0048401795859745
544,potassium,1,0.646645014799816
544,defici,1,0.46611460525026127
544,male,1,0.47971005944341727
544,time,1,0.28928429691384183
544,wean,1,0.8460795002298506
544,provok,1,0.8045729216870262
544,increas,2,0.4782431796385659
544,weight,1,0.41789582899554834
544,supraren,1,1.0048401795859745
544,atrophi,1,0.6878750698413936
544,glomerular,1,0.6351961107414729
544,zone,1,0.6147566745306755
544,lipoid,1,0.8460795002298506
544,hypertrophi,1,0.5118599780415856
544,fascicula,1,1.0048401795859745
544,caus,1,0.31820547258502097
544,rise,1,0.46611460525026127
544,level,3,0.9150712842750578
544,blood,3,0.8994312081329625
544,reduc,1,0.40510596081913286
544,phosphat,2,0.9454802830958675
544,urin,1,0.48333529140501513
544,calcium,1,0.5887767369749787
544,alter,1,0.401110834592837
544,hypocalciuria,1,1.0048401795859745
544,note,1,0.45980208235845876
544,lead,1,0.4537752991837441
544,sever,1,0.31622722821936844
544,osteopathi,1,0.8460795002298506
544,investig,1,0.40715125229387394
544,radiographi,1,1.0048401795859745
544,microradiographi,1,1.0048401795859745
544,histolog,1,0.49089173481383025
544,bio,1,0.8045729216870262
544,chemic,1,0.5539786940600668
544,studi,1,0.19708408258824678
544,skeleton,1,0.9046367847096517
544,follow,1,0.27020313391109707
544,charac,1,1.0048401795859745
544,terist,1,1.0048401795859745
544,arrest,3,1.9773078135080182
544,osseou,1,0.7239784330948412
